,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
24,24,Hypothetical Central Atlantic WEA  2,105192,146759.17993964022,155076.79219850755,2035-01-01 00:00:00,2039-09-29 00:00:00,2040-09-09 13:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
25,25,Vineyard Northeast,96432,134498.1759755409,153936.1997678269,2034-01-01 00:00:00,2038-05-06 03:00:00,2040-07-24 01:00:00,monopile,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
26,26,Garden State Offshore Energy I,105192,139124.8835054942,148778.81420186072,2035-01-01 00:00:00,2038-11-14 21:00:00,2039-12-22 03:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
27,27,Hypothetical NE Floating 2,122736,129727.8445821286,147119.41124303974,2037-01-01 00:00:00,2037-10-19 08:00:00,2039-10-14 00:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
28,28,Empire Wind 2,105192,136622.60475746085,146759.17993964022,2035-01-01 00:00:00,2038-08-02 15:00:00,2039-09-29 00:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
29,29,Hypothetical Gulf of Maine Draft WEA 5,113952,122656.92802165677,139655.80933038666,2036-01-01 00:00:00,2036-12-28 17:00:00,2038-12-07 00:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
30,30,TotalEnergies,96432,129114.80187730695,139124.8835054942,2034-01-01 00:00:00,2037-09-23 19:00:00,2038-11-14 21:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
31,31,Hypothetical Central Atlantic WEA 4,96432,126342.89391811803,136622.60475746085,2034-01-01 00:00:00,2037-05-31 07:00:00,2038-08-02 15:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
32,32,Ocean Wind 1,96432,126819.05976794018,134498.1759755409,2034-01-01 00:00:00,2037-06-20 04:00:00,2038-05-06 03:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
33,33,Hypothetical Gulf of Maine Draft WEA 13,105192,112806.88130872988,129727.8445821286,2035-01-01 00:00:00,2035-11-14 07:00:00,2037-10-19 08:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
34,34,Kitty Hawk South,87672,109929.10369383541,129114.80187730695,2033-01-01 00:00:00,2035-07-17 10:00:00,2037-09-23 19:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
35,35,Bluepoint Wind,96432,117368.39013907056,126819.05976794018,2034-01-01 00:00:00,2036-05-22 09:00:00,2037-06-20 04:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
36,36,Hypothetical Central Atlantic WEA 1,96432,117829.49527040648,126342.89391811803,2034-01-01 00:00:00,2036-06-10 14:00:00,2037-05-31 07:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
37,37,Hypothetical Gulf of Maine Draft WEA 8,105192,105894.66159365154,122656.92802165677,2035-01-01 00:00:00,2035-01-30 07:00:00,2036-12-28 17:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
38,38,Duke Energy/Cinergy,70128,108228.58695966634,117829.49527040648,2031-01-01 00:00:00,2035-05-07 13:00:00,2036-06-10 14:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
39,39,Excelsior Wind,78888,104511.5450323257,117368.39013907056,2032-01-01 00:00:00,2034-12-03 16:00:00,2036-05-22 09:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
40,40,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,112806.88130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-11-14 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
41,41,Leading Light Wind,70128,91658.56606813823,109929.10369383541,2031-01-01 00:00:00,2033-06-16 03:00:00,2035-07-17 10:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
42,42,Bay State Wind b,78888,100614.6204929668,108228.58695966634,2032-01-01 00:00:00,2034-06-24 07:00:00,2035-05-07 13:00:00,monopile,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
43,43,Hypothetical Central Atlantic Draft WEA 7,87672,87672.0,105894.66159365154,2033-01-01 00:00:00,2033-01-01 00:00:00,2035-01-30 07:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
44,44,Bay State Wind a (Revolution Wind 2),78888,99375.65213717872,104511.5450323257,2032-01-01 00:00:00,2034-05-03 16:00:00,2034-12-03 16:00:00,monopile,40,RI,new_london_1,880,False,2033-01-01 00:00:00
45,45,Beacon Wind 2,70128,90299.18551127151,100614.6204929668,2031-01-01 00:00:00,2033-04-20 12:00:00,2034-06-24 07:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
46,46,Skipjack 2,70128,92705.67472029512,99375.65213717872,2031-01-01 00:00:00,2033-07-29 18:00:00,2034-05-03 16:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
47,47,Skipjack 1,70128,91906.03215040511,92705.67472029512,2031-01-01 00:00:00,2033-06-26 11:00:00,2033-07-29 18:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
48,48,Beacon Wind 1,70128,82147.32749023111,91906.03215040511,2031-01-01 00:00:00,2032-05-15 20:00:00,2033-06-26 11:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
49,49,Atlantic Shores Offshore Wind South 2,70128,81736.78968298945,91658.56606813823,2031-01-01 00:00:00,2032-04-28 17:00:00,2033-06-16 03:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
50,50,Atlantic Shores Offshore Wind North,70128,81890.83745988693,90299.18551127151,2031-01-01 00:00:00,2032-05-05 03:00:00,2033-04-20 12:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
51,51,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,73538.70450144957,82147.32749023111,2030-01-01 00:00:00,2031-05-23 03:00:00,2032-05-15 20:00:00,monopile,40,MA,salem,1232,False,2031-01-01 00:00:00
52,52,Attentive Energy Two,61368,69005.21989554499,81890.83745988693,2030-01-01 00:00:00,2030-11-15 06:00:00,2032-05-05 03:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
53,53,Community Offshore Wind 1,61368,71318.19341799404,81736.78968298945,2030-01-01 00:00:00,2031-02-19 15:00:00,2032-04-28 17:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
54,54,Attentive Energy One,61368,62149.22512772347,73538.70450144957,2030-01-01 00:00:00,2030-02-02 14:00:00,2031-05-23 03:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
55,55,SouthCoast Residual,52608,65665.21747814126,71318.19341799404,2029-01-01 00:00:00,2030-06-29 02:00:00,2031-02-19 15:00:00,monopile,40,MA,new_bedford,800,False,2030-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,69005.21989554499,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-11-15 06:00:00,monopile,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,60028.7117653279,65665.21747814126,2029-01-01 00:00:00,2029-11-06 05:00:00,2030-06-29 02:00:00,monopile,40,MA,new_bedford,400,False,2030-01-01 00:00:00
58,58,Kitty Hawk North,52608,52608.0,62149.22512772347,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-02-02 14:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
59,59,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,54796.39331155659,60028.7117653279,2029-01-01 00:00:00,2029-04-02 05:00:00,2029-11-06 05:00:00,monopile,40,MA,new_bedford,804,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58722.544169179724,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-12 19:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,54796.39331155659,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-02 05:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47067.042369761104,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-05-15 04:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,38589.82558748406,43357.325178075895,2027-01-01 00:00:00,2027-05-27 22:00:00,2027-12-12 14:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42016.803350477785,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-17 17:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,38589.82558748406,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-05-27 22:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30626.484060825103,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-06-30 03:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,15997.064565998087,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-10-28 14:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8078.474759646382,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-12-03 15:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3785.9569112472955,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-07 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
