,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
10,10,Hypothetical Central Atlantic Draft WEA 2,140256,154314.72594034733,166617.370235536,2039-01-01 00:00:00,2040-08-08 19:00:00,2042-01-03 10:00:00,monopile,40,DE,tradepoint_1,1273,False,2040-01-01 00:00:00
11,11,Hypothetical Gulf of Maine Draft WEA 7,131496,147119.41124303974,163409.7925517696,2038-01-01 00:00:00,2039-10-14 00:00:00,2041-08-22 18:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01 00:00:00
12,12,Hypothetical Gulf of Maine Draft WEA 6,122736,143299.5906723568,159901.47198108668,2037-01-01 00:00:00,2039-05-07 20:00:00,2041-03-29 14:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
13,13,Hypothetical Central Atlantic WEA 6,131496,146879.22835555588,154314.72594034733,2038-01-01 00:00:00,2039-10-04 00:00:00,2040-08-08 19:00:00,monopile,40,MD,tradepoint_1,713,False,2039-01-01 00:00:00
14,14,Hypothetical NY Bight Fixed 2,140256,140256.0,153966.9274665889,2039-01-01 00:00:00,2039-01-01 00:00:00,2040-07-25 07:00:00,monopile,40,NJ,njwp_1,1500,False,2040-01-01 00:00:00
15,15,Hypothetical Central Atlantic Draft WEA 4,140256,142730.10690496417,153656.50654015678,2039-01-01 00:00:00,2039-04-14 03:00:00,2040-07-12 09:00:00,monopile,40,MD,tradepoint_2,1273,False,2040-01-01 00:00:00
16,16,Hypothetical NE Floating 2,122736,129727.8445821286,147119.41124303974,2037-01-01 00:00:00,2037-10-19 08:00:00,2039-10-14 00:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
17,17,Hypothetical Central Atlantic WEA 3,131496,131496.0,146879.22835555588,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-10-04 00:00:00,monopile,40,MD,tradepoint_1,1607,False,2039-01-01 00:00:00
18,18,Hypothetical NY Bight Fixed 1,131496,131496.0,144121.6420210254,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-06-11 02:00:00,monopile,40,NY,sbmt,1500,False,2039-01-01 00:00:00
19,19,Hypothetical NE Fixed 1,131496,131496.0,144104.42657081952,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-06-10 09:00:00,monopile,40,MA,new_bedford,1500,False,2039-01-01 00:00:00
20,20,Hypothetical Gulf of Maine Draft WEA 5,113952,126209.70936362691,143299.5906723568,2036-01-01 00:00:00,2037-05-25 18:00:00,2039-05-07 20:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
21,21,Hypothetical Central Atlantic Draft WEA 8,131496,131496.0,142730.10690496417,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-04-14 03:00:00,monopile,40,NC,portsmouth_1,1273,False,2039-01-01 00:00:00
22,22,Atlantic Shores Offshore Wind Bight,122736,124467.6655781796,134720.0516874057,2037-01-01 00:00:00,2037-03-14 04:00:00,2038-05-15 09:00:00,monopile,40,NY,njwp_1,1284,False,2038-01-01 00:00:00
23,23,Hypothetical Central Atlantic WEA  2,105192,121793.11481064666,130156.50588062468,2035-01-01 00:00:00,2036-11-22 18:00:00,2037-11-06 05:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
24,24,Hypothetical NE Fixed 2,113952,118262.66766125614,130145.58691156228,2036-01-01 00:00:00,2036-06-28 15:00:00,2037-11-05 18:00:00,monopile,40,RI,new_london_1,1500,False,2037-01-01 00:00:00
25,25,Hypothetical Gulf of Maine Draft WEA 13,105192,112806.88130872988,129727.8445821286,2035-01-01 00:00:00,2035-11-14 07:00:00,2037-10-19 08:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
26,26,Hypothetical Gulf of Maine Draft WEA 8,105192,108942.44293562169,126209.70936362691,2035-01-01 00:00:00,2035-06-06 07:00:00,2037-05-25 18:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
27,27,Garden State Offshore Energy I,105192,116646.59868752953,124467.6655781796,2035-01-01 00:00:00,2036-04-22 07:00:00,2037-03-14 04:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
28,28,Hypothetical Central Atlantic WEA 5,113952,117389.70772794582,122223.67275208759,2036-01-01 00:00:00,2036-05-23 06:00:00,2036-12-10 16:00:00,monopile,40,MD,tradepoint_1,713,False,2037-01-01 00:00:00
29,29,Hypothetical Central Atlantic WEA 4,96432,109019.50991575046,121793.11481064666,2034-01-01 00:00:00,2035-06-09 12:00:00,2036-11-22 18:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
30,30,Vineyard Northeast,96432,99555.94293507967,119863.3527027882,2034-01-01 00:00:00,2034-05-11 04:00:00,2036-09-03 08:00:00,monopile,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
31,31,TotalEnergies,96432,108799.07817751294,118262.66766125614,2034-01-01 00:00:00,2035-05-31 08:00:00,2036-06-28 15:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
32,32,Empire Wind 2,105192,106705.52920646654,117389.70772794582,2035-01-01 00:00:00,2035-03-05 02:00:00,2036-05-23 06:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
33,33,Ocean Wind 2,105192,106904.46798220297,116646.59868752953,2035-01-01 00:00:00,2035-03-13 09:00:00,2036-04-22 07:00:00,monopile,40,NJ,njwp_2,1148,False,2036-01-01 00:00:00
34,34,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,112806.88130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-11-14 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
35,35,Bluepoint Wind,96432,100355.9843826008,109019.50991575046,2034-01-01 00:00:00,2034-06-13 12:00:00,2035-06-09 12:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
36,36,Hypothetical Central Atlantic Draft WEA 7,87672,90702.78134197014,108942.44293562169,2033-01-01 00:00:00,2033-05-07 07:00:00,2035-06-06 07:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
37,37,Kitty Hawk South,87672,89627.17199726327,108799.07817751294,2033-01-01 00:00:00,2033-03-23 12:00:00,2035-05-31 08:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
38,38,Hypothetical Central Atlantic WEA 1,96432,96432.0,106904.46798220297,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-03-13 09:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
39,39,Ocean Wind 1,96432,96432.0,106705.52920646654,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-03-05 02:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
40,40,Leading Light Wind,70128,81737.11625954862,100355.9843826008,2031-01-01 00:00:00,2032-04-28 18:00:00,2034-06-13 12:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
41,41,Excelsior Wind,78888,89315.96849757558,99555.94293507967,2032-01-01 00:00:00,2033-03-10 12:00:00,2034-05-11 04:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
42,42,Bay State Wind b,78888,83506.89615928054,91383.81185877054,2032-01-01 00:00:00,2032-07-11 11:00:00,2033-06-04 16:00:00,monopile,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
43,43,Duke Energy/Cinergy,70128,80190.61222465384,90702.78134197014,2031-01-01 00:00:00,2032-02-24 07:00:00,2033-05-07 07:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
44,44,Bay State Wind a (Revolution Wind 2),78888,83259.62553544833,89627.17199726327,2032-01-01 00:00:00,2032-07-01 04:00:00,2033-03-23 12:00:00,monopile,40,RI,new_london_1,880,False,2033-01-01 00:00:00
45,45,Skipjack 2,70128,83009.00422657914,89315.96849757558,2031-01-01 00:00:00,2032-06-20 18:00:00,2033-03-10 12:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
46,46,Skipjack 1,70128,82717.25358939053,83506.89615928054,2031-01-01 00:00:00,2032-06-08 14:00:00,2032-07-11 11:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
47,47,Beacon Wind 1,70128,73539.47937372612,83259.62553544833,2031-01-01 00:00:00,2031-05-23 04:00:00,2032-07-01 04:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
48,48,Beacon Wind 2,70128,73259.48960938488,83009.00422657914,2031-01-01 00:00:00,2031-05-11 12:00:00,2032-06-20 18:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
49,49,Atlantic Shores Offshore Wind South 2,70128,71318.80010643747,82717.25358939053,2031-01-01 00:00:00,2031-02-19 15:00:00,2032-06-08 14:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
50,50,Atlantic Shores Offshore Wind North,70128,73790.33332905725,81737.11625954862,2031-01-01 00:00:00,2031-06-02 15:00:00,2032-04-28 18:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
51,51,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,69005.21989554499,80190.61222465384,2030-01-01 00:00:00,2030-11-15 06:00:00,2032-02-24 07:00:00,monopile,40,MA,salem,1232,False,2031-01-01 00:00:00
52,52,Attentive Energy Two,61368,61368.0,73790.33332905725,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-06-02 15:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
53,53,Attentive Energy One,61368,61368.0,73539.47937372612,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-05-23 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
54,54,Community Offshore Wind 1,61368,62149.22512772347,73259.48960938488,2030-01-01 00:00:00,2030-02-02 14:00:00,2031-05-11 12:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
55,55,SouthCoast Residual,52608,65664.82416658469,71318.80010643747,2029-01-01 00:00:00,2030-06-29 01:00:00,2031-02-19 15:00:00,monopile,40,MA,new_bedford,800,False,2030-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,69005.21989554499,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-11-15 06:00:00,monopile,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,60029.318453771324,65664.82416658469,2029-01-01 00:00:00,2029-11-06 06:00:00,2030-06-29 01:00:00,monopile,40,MA,new_bedford,400,False,2030-01-01 00:00:00
58,58,Kitty Hawk North,52608,52608.0,62149.22512772347,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-02-02 14:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
59,59,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,52608.0,60029.318453771324,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-11-06 06:00:00,monopile,40,MA,new_bedford,804,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58722.544169179724,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-12 19:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,54796.39331155659,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-02 05:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47067.042369761104,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-05-15 04:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,35064.0,42140.86179012092,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-22 21:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42016.803350477785,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-17 17:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,38589.82558748406,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-05-27 22:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30626.484060825103,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-06-30 03:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,15997.064565998087,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-10-28 14:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8078.474759646382,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-12-03 15:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3785.9569112472955,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-07 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
