,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
24,24,Ocean Wind 2,105192,127600.61456102644,135510.8863380396,2035-01-01 00:00:00,2037-07-22 17:00:00,2038-06-17 07:00:00,monopile,40,NJ,njwp_2,1148,False,2036-01-01 00:00:00
25,25,Hypothetical Central Atlantic WEA  2,105192,127454.03850493237,134180.0931415783,2035-01-01 00:00:00,2037-07-16 15:00:00,2038-04-22 21:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
26,26,Hypothetical Central Atlantic WEA 5,113952,128356.90823883514,134168.98240728097,2036-01-01 00:00:00,2037-08-23 05:00:00,2038-04-22 09:00:00,monopile,40,MD,tradepoint_1,713,False,2037-01-01 00:00:00
27,27,Garden State Offshore Energy I,105192,125841.45319775023,133010.79825887835,2035-01-01 00:00:00,2037-05-10 10:00:00,2038-03-05 03:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
28,28,Hypothetical Gulf of Maine Draft WEA 13,105192,112806.88130872988,129727.8445821286,2035-01-01 00:00:00,2035-11-14 07:00:00,2037-10-19 08:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
29,29,Vineyard Northeast,96432,108140.62076088607,128356.90823883514,2034-01-01 00:00:00,2035-05-03 21:00:00,2037-08-23 05:00:00,monopile,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
30,30,TotalEnergies,96432,118524.85293283923,127600.61456102644,2034-01-01 00:00:00,2036-07-09 13:00:00,2037-07-22 17:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
31,31,Hypothetical Central Atlantic WEA 4,96432,113564.10647670017,127454.03850493237,2034-01-01 00:00:00,2035-12-15 21:00:00,2037-07-16 15:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
32,32,Hypothetical Gulf of Maine Draft WEA 8,105192,108942.14819166508,126209.41461967031,2035-01-01 00:00:00,2035-06-06 07:00:00,2037-05-25 18:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
33,33,Empire Wind 2,105192,116333.4856513758,125841.45319775023,2035-01-01 00:00:00,2036-04-09 06:00:00,2037-05-10 10:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
34,34,Kitty Hawk South,87672,97976.31462778932,118524.85293283923,2033-01-01 00:00:00,2034-03-06 09:00:00,2036-07-09 13:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
35,35,Ocean Wind 1,96432,107407.97086599907,116333.4856513758,2034-01-01 00:00:00,2035-04-03 08:00:00,2036-04-09 06:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
36,36,Bluepoint Wind,96432,101920.59603496981,113564.10647670017,2034-01-01 00:00:00,2034-08-17 17:00:00,2035-12-15 21:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
37,37,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,112806.88130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-11-14 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
38,38,Hypothetical Central Atlantic Draft WEA 7,87672,90754.48659801354,108942.14819166508,2033-01-01 00:00:00,2033-05-09 11:00:00,2035-06-06 07:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
39,39,Excelsior Wind,78888,97974.35490998237,108140.62076088607,2032-01-01 00:00:00,2034-03-06 07:00:00,2035-05-03 21:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
40,40,Hypothetical Central Atlantic WEA 1,96432,99776.04732538357,107407.97086599907,2034-01-01 00:00:00,2034-05-20 09:00:00,2035-04-03 08:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
41,41,Leading Light Wind,70128,83201.86491867807,101920.59603496981,2031-01-01 00:00:00,2032-06-28 18:00:00,2034-08-17 17:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
42,42,Bay State Wind b,78888,91799.13162589357,99776.04732538357,2032-01-01 00:00:00,2033-06-22 00:00:00,2034-05-20 09:00:00,monopile,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
43,43,Skipjack 2,70128,91541.12916790355,97976.31462778932,2031-01-01 00:00:00,2033-06-11 06:00:00,2034-03-06 09:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
44,44,Bay State Wind a (Revolution Wind 2),78888,91671.52511483409,97974.35490998237,2032-01-01 00:00:00,2033-06-16 16:00:00,2034-03-06 07:00:00,monopile,40,RI,new_london_1,880,False,2033-01-01 00:00:00
45,45,Beacon Wind 2,70128,81429.71485681031,91799.13162589357,2031-01-01 00:00:00,2032-04-15 22:00:00,2033-06-22 00:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
46,46,Beacon Wind 1,70128,81087.8633872213,91671.52511483409,2031-01-01 00:00:00,2032-04-01 16:00:00,2033-06-16 16:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
47,47,Skipjack 1,70128,90754.48659801354,91541.12916790355,2031-01-01 00:00:00,2033-05-09 11:00:00,2033-06-11 06:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
48,48,Duke Energy/Cinergy,70128,81737.34138727207,90754.48659801354,2031-01-01 00:00:00,2032-04-28 18:00:00,2033-05-09 11:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
49,49,Atlantic Shores Offshore Wind South 2,70128,73539.47937372612,83201.86491867807,2031-01-01 00:00:00,2031-05-23 04:00:00,2032-06-28 18:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
50,50,Atlantic Shores Offshore Wind North,70128,73789.5584567807,81737.34138727207,2031-01-01 00:00:00,2031-06-02 14:00:00,2032-04-28 18:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
51,51,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,71318.80010643747,81429.71485681031,2030-01-01 00:00:00,2031-02-19 15:00:00,2032-04-15 22:00:00,monopile,40,MA,salem,1232,False,2031-01-01 00:00:00
52,52,Community Offshore Wind 1,61368,69005.21989554499,81087.8633872213,2030-01-01 00:00:00,2030-11-15 06:00:00,2032-04-01 16:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
53,53,Attentive Energy Two,61368,62149.22512772347,73789.5584567807,2030-01-01 00:00:00,2030-02-02 14:00:00,2031-06-02 14:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
54,54,Attentive Energy One,61368,61368.0,73539.47937372612,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-05-23 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
55,55,SouthCoast Residual,52608,65664.82416658469,71318.80010643747,2029-01-01 00:00:00,2030-06-29 01:00:00,2031-02-19 15:00:00,monopile,40,MA,new_bedford,800,False,2030-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,69005.21989554499,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-11-15 06:00:00,monopile,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,60029.318453771324,65664.82416658469,2029-01-01 00:00:00,2029-11-06 06:00:00,2030-06-29 01:00:00,monopile,40,MA,new_bedford,400,False,2030-01-01 00:00:00
58,58,Kitty Hawk North,52608,52608.0,62149.22512772347,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-02-02 14:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
59,59,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,52608.0,60029.318453771324,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-11-06 06:00:00,monopile,40,MA,new_bedford,804,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58722.544169179724,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-12 19:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,54796.39331155659,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-02 05:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47067.042369761104,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-05-15 04:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,35064.0,42140.86179012092,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-22 21:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42016.803350477785,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-17 17:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,38589.82558748406,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-05-27 22:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30626.484060825103,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-06-30 03:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,15997.064565998087,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-10-28 14:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8078.474759646382,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-12-03 15:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3785.9569112472955,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-07 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
