,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
37,37,Hypothetical Central Atlantic Draft WEA 7,87672,88898.25855630836,107134.4201499599,2033-01-01 00:00:00,2033-02-21 03:00:00,2035-03-22 23:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
38,38,Hypothetical Central Atlantic WEA 1,96432,96432.0,106904.46798220297,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-03-13 09:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
39,39,Ocean Wind 1,96432,96432.0,106705.52920646654,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-03-05 02:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
40,40,Leading Light Wind,70128,81737.11625954862,100355.9843826008,2031-01-01 00:00:00,2032-04-28 18:00:00,2034-06-13 12:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
41,41,Excelsior Wind,78888,83259.62553544833,92046.60442025692,2032-01-01 00:00:00,2032-07-01 04:00:00,2033-07-02 07:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
42,42,Bay State Wind b,78888,78888.0,91340.60211085493,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-06-02 21:00:00,gbf,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
43,43,Skipjack 2,70128,83008.7790988557,89316.74336985213,2031-01-01 00:00:00,2032-06-20 17:00:00,2033-03-10 13:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
44,44,Duke Energy/Cinergy,70128,77255.52691223484,88898.25855630836,2031-01-01 00:00:00,2031-10-25 00:00:00,2033-02-21 03:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
45,45,Bay State Wind a (Revolution Wind 2),78888,78888.0,88586.60211085493,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-02-08 03:00:00,gbf,40,RI,new_london_1,880,False,2033-01-01 00:00:00
46,46,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,70736.93365932701,84424.36731865403,2030-01-01 00:00:00,2031-01-26 09:00:00,2032-08-18 17:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
47,47,Skipjack 1,70128,82717.4534829531,83507.09605284312,2031-01-01 00:00:00,2032-06-08 14:00:00,2032-07-11 12:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
48,48,Beacon Wind 1,70128,73539.47937372612,83259.62553544833,2031-01-01 00:00:00,2031-05-23 04:00:00,2032-07-01 04:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
49,49,Beacon Wind 2,70128,73260.26448166143,83008.7790988557,2031-01-01 00:00:00,2031-05-11 13:00:00,2032-06-20 17:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
50,50,Atlantic Shores Offshore Wind South 2,70128,70128.0,82717.4534829531,2031-01-01 00:00:00,2031-01-01 00:00:00,2032-06-08 14:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
51,51,Atlantic Shores Offshore Wind North,70128,73790.33332905725,81737.11625954862,2031-01-01 00:00:00,2031-06-02 15:00:00,2032-04-28 18:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
52,52,SouthCoast Residual,52608,67617.433774505,77255.52691223484,2029-01-01 00:00:00,2030-09-18 10:00:00,2031-10-25 00:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
53,53,Attentive Energy Two,61368,61368.0,73790.33332905725,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-06-02 15:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
54,54,Attentive Energy One,61368,61368.0,73539.47937372612,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-05-23 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
55,55,Community Offshore Wind 1,61368,61368.0,73260.26448166143,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-05-11 13:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,63135.43751249117,67617.433774505,2029-01-01 00:00:00,2030-03-15 16:00:00,2030-09-18 10:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
58,58,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,52608.0,63135.43751249117,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-03-15 16:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
59,59,Kitty Hawk North,52608,52608.0,62149.22512772347,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-02-02 14:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58722.544169179724,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-12 19:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,54796.39331155659,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-02 05:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47067.042369761104,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-05-15 04:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,35064.0,42140.86179012092,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-22 21:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42016.803350477785,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-17 17:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,38589.82558748406,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-05-27 22:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30626.484060825103,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-06-30 03:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,15997.064565998087,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-10-28 14:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8078.474759646382,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-12-03 15:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3785.9569112472955,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-07 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
