,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
12,12,Hypothetical NE Fixed 1,131496,164042.15194194156,180986.24010894555,2038-01-01 00:00:00,2041-09-18 03:00:00,2043-08-25 03:00:00,gbf,40,MA,new_bedford,1500,False,2039-01-01 00:00:00
13,13,Hypothetical Central Atlantic WEA 6,131496,172902.55545787842,180595.74487076697,2038-01-01 00:00:00,2042-09-22 07:00:00,2043-08-08 20:00:00,monopile,40,MD,tradepoint_1,713,False,2039-01-01 00:00:00
14,14,Hypothetical NY Bight Fixed 1,131496,170218.77099187518,180367.75460972675,2038-01-01 00:00:00,2042-06-02 11:00:00,2043-07-30 08:00:00,monopile,40,NY,sbmt,1500,False,2039-01-01 00:00:00
15,15,Hypothetical Central Atlantic Draft WEA 8,131496,167232.32239425878,178622.79698015552,2038-01-01 00:00:00,2042-01-29 01:00:00,2043-05-18 15:00:00,monopile,40,NC,portsmouth_1,1273,False,2039-01-01 00:00:00
16,16,Hypothetical Gulf of Maine Draft WEA 7,131496,157151.29274997147,173405.67405870135,2038-01-01 00:00:00,2040-12-05 00:00:00,2042-10-13 06:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01 00:00:00
17,17,Hypothetical Central Atlantic WEA 3,131496,158418.78295168214,172902.55545787842,2038-01-01 00:00:00,2041-01-26 19:00:00,2042-09-22 07:00:00,monopile,40,MD,tradepoint_1,1607,False,2039-01-01 00:00:00
18,18,Hypothetical NE Fixed 2,113952,151180.8752193324,170218.77099187518,2036-01-01 00:00:00,2040-03-31 05:00:00,2042-06-02 11:00:00,jacket,40,RI,new_london_1,1500,False,2037-01-01 00:00:00
19,19,Atlantic Shores Offshore Wind Bight,122736,155938.01758434618,167232.32239425878,2037-01-01 00:00:00,2040-10-15 11:00:00,2042-01-29 01:00:00,monopile,40,NY,njwp_1,1284,False,2038-01-01 00:00:00
20,20,Hypothetical Central Atlantic Draft WEA 5,131496,147647.8806725487,164042.15194194156,2038-01-01 00:00:00,2039-11-05 00:00:00,2041-09-18 03:00:00,semisub,800,MD,tradepoint_2,1428,False,2039-01-01 00:00:00
21,21,Vineyard Northeast,96432,126769.69307399867,158418.78295168214,2034-01-01 00:00:00,2037-06-18 02:00:00,2041-01-26 19:00:00,jacket,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
22,22,Hypothetical Gulf of Maine Draft WEA 6,122736,140924.4114412416,157151.29274997147,2037-01-01 00:00:00,2039-01-28 21:00:00,2040-12-05 00:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
23,23,Hypothetical Central Atlantic WEA 5,113952,149086.8749743229,155938.01758434618,2036-01-01 00:00:00,2040-01-03 23:00:00,2040-10-15 11:00:00,monopile,40,MD,tradepoint_1,713,False,2037-01-01 00:00:00
24,24,Ocean Wind 2,105192,142726.91071293238,151180.8752193324,2035-01-01 00:00:00,2039-04-13 23:00:00,2040-03-31 05:00:00,monopile,40,NJ,njwp_2,1148,False,2036-01-01 00:00:00
25,25,Hypothetical Central Atlantic WEA  2,105192,141544.7864875034,149086.8749743229,2035-01-01 00:00:00,2039-02-23 17:00:00,2040-01-03 23:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
26,26,Hypothetical NE Floating 2,122736,130316.81401163756,147647.8806725487,2037-01-01 00:00:00,2037-11-12 21:00:00,2039-11-05 00:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
27,27,Empire Wind 2,105192,134284.03191827954,142726.91071293238,2035-01-01 00:00:00,2038-04-27 05:00:00,2039-04-13 23:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
28,28,Garden State Offshore Energy I,105192,134519.7537282803,141544.7864875034,2035-01-01 00:00:00,2038-05-07 00:00:00,2039-02-23 17:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
29,29,Hypothetical Gulf of Maine Draft WEA 5,113952,124083.0301325117,140924.4114412416,2036-01-01 00:00:00,2037-02-26 04:00:00,2039-01-28 21:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
30,30,TotalEnergies,96432,125882.9432849619,134519.7537282803,2034-01-01 00:00:00,2037-05-12 03:00:00,2038-05-07 00:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
31,31,Hypothetical Central Atlantic WEA 4,96432,120283.42702338332,134284.03191827954,2034-01-01 00:00:00,2036-09-20 20:00:00,2038-04-27 05:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
32,32,Hypothetical Gulf of Maine Draft WEA 13,105192,113596.35073823883,130316.81401163756,2035-01-01 00:00:00,2035-12-17 05:00:00,2037-11-12 21:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
33,33,Ocean Wind 1,96432,118525.16386753219,126769.69307399867,2034-01-01 00:00:00,2036-07-09 14:00:00,2037-06-18 02:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
34,34,Bluepoint Wind,96432,113563.27351339825,125882.9432849619,2034-01-01 00:00:00,2035-12-15 20:00:00,2037-05-12 03:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
35,35,Hypothetical Gulf of Maine Draft WEA 8,105192,106858.26370450648,124083.0301325117,2035-01-01 00:00:00,2035-03-11 11:00:00,2037-02-26 04:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
36,36,Duke Energy/Cinergy,70128,109929.50213819662,120283.42702338332,2031-01-01 00:00:00,2035-07-17 10:00:00,2036-09-20 20:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
37,37,Kitty Hawk South,87672,98854.6255624823,118525.16386753219,2033-01-01 00:00:00,2034-04-11 23:00:00,2036-07-09 14:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
38,38,Hypothetical Gulf of Maine Draft WEA 12,96432,97162.96942950896,113596.35073823883,2034-01-01 00:00:00,2034-01-31 11:00:00,2035-12-17 05:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
39,39,Hypothetical Central Atlantic WEA 1,96432,103137.75868447372,113563.27351339825,2034-01-01 00:00:00,2034-10-07 10:00:00,2035-12-15 20:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
40,40,Leading Light Wind,70128,91656.96451249944,109929.50213819662,2031-01-01 00:00:00,2033-06-16 01:00:00,2035-07-17 10:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
41,41,Hypothetical Central Atlantic Draft WEA 7,87672,88586.60211085493,106858.26370450648,2033-01-01 00:00:00,2033-02-08 03:00:00,2035-03-11 11:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
42,42,Excelsior Wind,78888,92433.64568477486,103137.75868447372,2032-01-01 00:00:00,2033-07-18 10:00:00,2034-10-07 10:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
43,43,Skipjack 2,70128,92258.90911644953,98854.6255624823,2031-01-01 00:00:00,2033-07-11 03:00:00,2034-04-11 23:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
44,44,Bay State Wind b,78888,84424.36731865403,97162.96942950896,2032-01-01 00:00:00,2032-08-18 17:00:00,2034-01-31 11:00:00,gbf,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
45,45,Skipjack 1,70128,91671.00311488485,92433.64568477486,2031-01-01 00:00:00,2033-06-16 16:00:00,2033-07-18 10:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
46,46,Beacon Wind 2,70128,82429.90205556195,92258.90911644953,2031-01-01 00:00:00,2032-05-27 14:00:00,2033-07-11 03:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
47,47,Beacon Wind 1,70128,81737.34138727207,91671.00311488485,2031-01-01 00:00:00,2032-04-28 18:00:00,2033-06-16 16:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
48,48,Atlantic Shores Offshore Wind South 2,70128,80088.06352968318,91656.96451249944,2031-01-01 00:00:00,2032-02-20 01:00:00,2033-06-16 01:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
49,49,Bay State Wind a (Revolution Wind 2),78888,78888.0,88586.60211085493,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-02-08 03:00:00,gbf,40,RI,new_london_1,880,False,2033-01-01 00:00:00
50,50,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,70736.93365932701,84424.36731865403,2030-01-01 00:00:00,2031-01-26 09:00:00,2032-08-18 17:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
51,51,Community Offshore Wind 1,61368,73539.47937372612,82429.90205556195,2030-01-01 00:00:00,2031-05-23 04:00:00,2032-05-27 14:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
52,52,Atlantic Shores Offshore Wind North,70128,73789.5584567807,81737.34138727207,2031-01-01 00:00:00,2031-06-02 14:00:00,2032-04-28 18:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
53,53,SouthCoast Residual,52608,69655.50665499907,80088.06352968318,2029-01-01 00:00:00,2030-12-12 08:00:00,2032-02-20 01:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
54,54,Attentive Energy Two,61368,62149.22512772347,73789.5584567807,2030-01-01 00:00:00,2030-02-02 14:00:00,2031-06-02 14:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
55,55,Attentive Energy One,61368,61368.0,73539.47937372612,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-05-23 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,64719.71603246064,69655.50665499907,2029-01-01 00:00:00,2030-05-20 16:00:00,2030-12-12 08:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
58,58,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,54796.39331155659,64719.71603246064,2029-01-01 00:00:00,2029-04-02 05:00:00,2030-05-20 16:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
59,59,Kitty Hawk North,52608,52608.0,62149.22512772347,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-02-02 14:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58722.544169179724,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-12 19:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,54796.39331155659,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-02 05:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47067.042369761104,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-05-15 04:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,38589.82558748406,43357.325178075895,2027-01-01 00:00:00,2027-05-27 22:00:00,2027-12-12 14:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42016.803350477785,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-17 17:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,38589.82558748406,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-05-27 22:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30626.484060825103,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-06-30 03:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,15997.064565998087,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-10-28 14:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8078.474759646382,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-12-03 15:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3785.9569112472955,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-07 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
