,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
21,21,Hypothetical NE Fixed 2,113952,122224.92308342754,137112.5604855744,2036-01-01 00:00:00,2036-12-10 17:00:00,2038-08-23 01:00:00,jacket,40,RI,new_london_1,1500,False,2037-01-01 00:00:00
22,22,Hypothetical NE Floating 2,122736,122736.0,136728.06666091114,2037-01-01 00:00:00,2037-01-01 00:00:00,2038-08-07 01:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
23,23,Hypothetical Gulf of Maine Draft WEA 5,113952,118215.2958250934,131255.17713382328,2036-01-01 00:00:00,2036-06-26 16:00:00,2037-12-22 00:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
24,24,Ocean Wind 2,105192,121948.58601599855,130496.50025828404,2035-01-01 00:00:00,2036-11-29 05:00:00,2037-11-20 09:00:00,monopile,40,NJ,njwp_2,1148,False,2036-01-01 00:00:00
25,25,Vineyard Northeast,96432,104092.95730670635,129652.6539195575,2034-01-01 00:00:00,2034-11-16 05:00:00,2037-10-16 05:00:00,jacket,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
26,26,Hypothetical Central Atlantic WEA 5,113952,121955.39532954167,128446.96111266706,2036-01-01 00:00:00,2036-11-29 12:00:00,2037-08-26 23:00:00,monopile,40,MD,tradepoint_1,713,False,2037-01-01 00:00:00
27,27,Hypothetical Central Atlantic WEA  2,105192,117530.83942655506,122224.92308342754,2035-01-01 00:00:00,2036-05-29 03:00:00,2036-12-10 17:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
28,28,Garden State Offshore Energy I,105192,115751.92218982383,121955.39532954167,2035-01-01 00:00:00,2036-03-16 00:00:00,2036-11-29 12:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
29,29,TotalEnergies,96432,112912.10622771356,121948.58601599855,2034-01-01 00:00:00,2035-11-18 17:00:00,2036-11-29 05:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
30,30,Hypothetical Gulf of Maine Draft WEA 13,105192,109098.38130872988,121821.84458212862,2035-01-01 00:00:00,2035-06-12 19:00:00,2036-11-23 22:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
31,31,Hypothetical Gulf of Maine Draft WEA 8,105192,105465.52939708818,118215.2958250934,2035-01-01 00:00:00,2035-01-12 10:00:00,2036-06-26 16:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
32,32,Hypothetical Central Atlantic WEA 4,96432,107199.95120979141,117530.83942655506,2034-01-01 00:00:00,2035-03-25 16:00:00,2036-05-29 03:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
33,33,Empire Wind 2,105192,105192.0,115751.92218982383,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-03-16 00:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
34,34,Bluepoint Wind,96432,103184.83874793092,112912.10622771356,2034-01-01 00:00:00,2034-10-09 09:00:00,2035-11-18 17:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
35,35,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,109098.38130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-06-12 19:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
36,36,Kitty Hawk South,87672,91435.08913539503,107199.95120979141,2033-01-01 00:00:00,2033-06-06 20:00:00,2035-03-25 16:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
37,37,Hypothetical Central Atlantic Draft WEA 7,87672,91639.86780343663,105465.52939708818,2033-01-01 00:00:00,2033-06-15 08:00:00,2035-01-12 10:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
38,38,Ocean Wind 1,96432,99733.18864800871,105170.69995844533,2034-01-01 00:00:00,2034-05-18 14:00:00,2034-12-31 03:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
39,39,Hypothetical Central Atlantic WEA 1,96432,96432.0,104092.95730670635,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-11-16 05:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
40,40,Leading Light Wind,70128,83738.73603792966,103184.83874793092,2031-01-01 00:00:00,2032-07-21 03:00:00,2034-10-09 09:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
41,41,Excelsior Wind,78888,91959.15571923902,99733.18864800871,2032-01-01 00:00:00,2033-06-28 16:00:00,2034-05-18 14:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
42,42,Bay State Wind b,78888,84424.36731865403,93585.46942950896,2032-01-01 00:00:00,2032-08-18 17:00:00,2033-09-04 10:00:00,gbf,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
43,43,Beacon Wind 2,70128,78606.71919093539,91959.15571923902,2031-01-01 00:00:00,2031-12-20 07:00:00,2033-06-28 16:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
44,44,Duke Energy/Cinergy,70128,82616.05554371534,91639.86780343663,2031-01-01 00:00:00,2032-06-04 09:00:00,2033-06-15 08:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
45,45,Skipjack 2,70128,84610.7577926795,91435.08913539503,2031-01-01 00:00:00,2032-08-26 11:00:00,2033-06-06 20:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
46,46,Bay State Wind a (Revolution Wind 2),78888,78888.0,85886.10211085493,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-10-18 15:00:00,gbf,40,RI,new_london_1,880,False,2033-01-01 00:00:00
47,47,Skipjack 1,70128,83757.2452227895,84610.7577926795,2031-01-01 00:00:00,2032-07-21 22:00:00,2032-08-26 11:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
48,48,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,70736.93365932701,84424.36731865403,2030-01-01 00:00:00,2031-01-26 09:00:00,2032-08-18 17:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
49,49,Beacon Wind 1,70128,73947.86937372616,83757.2452227895,2031-01-01 00:00:00,2031-06-09 04:00:00,2032-07-21 22:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
50,50,Atlantic Shores Offshore Wind South 2,70128,73644.69293920079,83738.73603792966,2031-01-01 00:00:00,2031-05-27 13:00:00,2032-07-21 03:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
51,51,Atlantic Shores Offshore Wind North,70128,74180.08469166732,82616.05554371534,2031-01-01 00:00:00,2031-06-18 21:00:00,2032-06-04 09:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
52,52,SouthCoast Residual,52608,68153.76938653886,78606.71919093539,2029-01-01 00:00:00,2030-10-10 18:00:00,2031-12-20 07:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
53,53,Attentive Energy Two,61368,61368.0,74180.08469166732,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-06-18 21:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
54,54,Attentive Energy One,61368,61368.0,73947.86937372616,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-06-09 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
55,55,Community Offshore Wind 1,61368,62889.40205719047,73644.69293920079,2030-01-01 00:00:00,2030-03-05 10:00:00,2031-05-27 13:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,63488.62751249119,68153.76938653886,2029-01-01 00:00:00,2030-03-30 09:00:00,2030-10-10 18:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
58,58,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,52608.0,63488.62751249119,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-03-30 09:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
59,59,Kitty Hawk North,52608,52608.0,62889.40205719047,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-03-05 10:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58907.54416917973,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-20 12:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,55315.11664488997,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-23 20:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47806.052369761164,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-06-14 23:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,35064.0,42407.67608556086,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-11-03 00:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42240.7733504778,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-27 01:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,39032.67558748411,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-06-15 09:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30717.87818456735,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-07-03 22:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,16301.154565998113,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-11-10 06:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8763.90475964641,2023-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 04:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3833.3869112472953,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-09 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
