,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
19,19,TotalEnergies,96432,173593.06465005546,182623.2651452875,2034-01-01 00:00:00,2042-10-21 02:00:00,2043-11-01 08:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
20,20,Hypothetical Gulf of Maine Draft WEA 1,140256,162158.426097308,174723.19252531324,2039-01-01 00:00:00,2041-07-01 15:00:00,2042-12-07 04:00:00,semisub,800,ME,searsport_2,1424,False,2040-01-01 00:00:00
21,21,Hypothetical Central Atlantic WEA  2,105192,167358.28075753397,173593.06465005546,2035-01-01 00:00:00,2042-02-03 07:00:00,2042-10-21 02:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
22,22,Hypothetical Central Atlantic Draft WEA 3,140256,156378.41035419487,169048.07194784642,2039-01-01 00:00:00,2040-11-02 19:00:00,2042-04-14 17:00:00,semisub,800,NC,portsmouth_2,1428,False,2040-01-01 00:00:00
23,23,Garden State Offshore Energy I,105192,161596.49475578082,167358.28075753397,2035-01-01 00:00:00,2041-06-08 05:00:00,2042-02-03 07:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
24,24,Empire Wind 2,105192,160657.44696554015,166801.6567716187,2035-01-01 00:00:00,2041-04-30 02:00:00,2042-01-11 02:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
25,25,Hypothetical NE Fixed 1,131496,149584.837930304,162158.426097308,2038-01-01 00:00:00,2040-01-24 17:00:00,2041-07-01 15:00:00,gbf,40,MA,new_bedford,1500,False,2039-01-01 00:00:00
26,26,Hypothetical Central Atlantic WEA 4,96432,153553.00701031525,161596.49475578082,2034-01-01 00:00:00,2040-07-08 02:00:00,2041-06-08 05:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
27,27,Ocean Wind 1,96432,154831.93565510353,160657.44696554015,2034-01-01 00:00:00,2040-08-30 08:00:00,2041-04-30 02:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
28,28,Hypothetical Gulf of Maine Draft WEA 7,131496,144009.529045465,156378.41035419487,2038-01-01 00:00:00,2039-06-06 10:00:00,2040-11-02 19:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01 00:00:00
29,29,Hypothetical Central Atlantic WEA 1,96432,146935.62947449394,154831.93565510353,2034-01-01 00:00:00,2039-10-06 08:00:00,2040-08-30 08:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
30,30,Kitty Hawk South,87672,137559.1440837906,153553.00701031525,2033-01-01 00:00:00,2038-09-10 16:00:00,2040-07-08 02:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
31,31,Hypothetical Central Atlantic Draft WEA 5,131496,136728.06666091114,149584.837930304,2038-01-01 00:00:00,2038-08-07 01:00:00,2040-01-24 17:00:00,semisub,800,MD,tradepoint_2,1428,False,2039-01-01 00:00:00
32,32,Bluepoint Wind,96432,138142.36199471127,146935.62947449394,2034-01-01 00:00:00,2038-10-04 23:00:00,2039-10-06 08:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
33,33,Hypothetical Gulf of Maine Draft WEA 6,122736,131255.14773673512,144009.529045465,2037-01-01 00:00:00,2037-12-22 00:00:00,2039-06-06 10:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
34,34,Leading Light Wind,70128,118831.9255198667,138142.36199471127,2031-01-01 00:00:00,2036-07-22 08:00:00,2038-10-04 23:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
35,35,Excelsior Wind,78888,128285.29445859269,137559.1440837906,2032-01-01 00:00:00,2037-08-20 06:00:00,2038-09-10 16:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
36,36,Hypothetical NE Floating 2,122736,122736.0,136728.06666091114,2037-01-01 00:00:00,2037-01-01 00:00:00,2038-08-07 01:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
37,37,Hypothetical Gulf of Maine Draft WEA 5,113952,118069.26642800523,131255.14773673512,2036-01-01 00:00:00,2036-06-20 14:00:00,2037-12-22 00:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
38,38,Skipjack 2,70128,119869.31694993208,128285.29445859269,2031-01-01 00:00:00,2036-09-03 14:00:00,2037-08-20 06:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
39,39,Hypothetical Gulf of Maine Draft WEA 13,105192,109098.38130872988,121821.84458212862,2035-01-01 00:00:00,2035-06-12 19:00:00,2036-11-23 22:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
40,40,Skipjack 1,70128,118994.80438004207,119869.31694993208,2031-01-01 00:00:00,2036-07-29 03:00:00,2036-09-03 14:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
41,41,Beacon Wind 2,70128,108018.28749807342,118994.80438004207,2031-01-01 00:00:00,2035-04-28 19:00:00,2036-07-29 03:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
42,42,Duke Energy/Cinergy,70128,109293.21744246122,118831.9255198667,2031-01-01 00:00:00,2035-06-20 22:00:00,2036-07-22 08:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
43,43,Hypothetical Gulf of Maine Draft WEA 8,105192,105192.0,118069.26642800523,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-06-20 14:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
44,44,Beacon Wind 1,70128,96414.84159339784,109293.21744246122,2031-01-01 00:00:00,2033-12-31 07:00:00,2035-06-20 22:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
45,45,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,109098.38130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-06-12 19:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
46,46,Atlantic Shores Offshore Wind South 2,70128,94373.25375256926,108018.28749807342,2031-01-01 00:00:00,2033-10-07 06:00:00,2035-04-28 19:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
47,47,Hypothetical Central Atlantic Draft WEA 7,87672,87672.0,101469.16159365154,2033-01-01 00:00:00,2033-01-01 00:00:00,2034-07-29 22:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
48,48,Atlantic Shores Offshore Wind North,70128,85675.15163090381,96414.84159339784,2031-01-01 00:00:00,2032-10-09 20:00:00,2033-12-31 07:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
49,49,Community Offshore Wind 1,61368,83594.4019659263,94373.25375256926,2030-01-01 00:00:00,2032-07-15 03:00:00,2033-10-07 06:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
50,50,Bay State Wind b,78888,84424.36731865403,93585.46942950896,2032-01-01 00:00:00,2032-08-18 17:00:00,2033-09-04 10:00:00,gbf,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
51,51,Bay State Wind a (Revolution Wind 2),78888,78888.0,85886.10211085493,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-10-18 15:00:00,gbf,40,RI,new_london_1,880,False,2033-01-01 00:00:00
52,52,SouthCoast Residual,52608,75872.55724269662,85675.15163090381,2029-01-01 00:00:00,2031-08-28 09:00:00,2032-10-09 20:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
53,53,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,70736.93365932701,84424.36731865403,2030-01-01 00:00:00,2031-01-26 09:00:00,2032-08-18 17:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
54,54,Attentive Energy Two,61368,73947.2714309166,83594.4019659263,2030-01-01 00:00:00,2031-06-09 04:00:00,2032-07-15 03:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
55,55,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,71171.5347308419,75872.55724269662,2029-01-01 00:00:00,2031-02-13 12:00:00,2031-08-28 09:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
56,56,Attentive Energy One,61368,62889.40205719047,73947.2714309166,2030-01-01 00:00:00,2030-03-05 10:00:00,2031-06-09 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
57,57,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,60084.04409279382,71171.5347308419,2029-01-01 00:00:00,2029-11-08 13:00:00,2031-02-13 12:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
58,58,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
59,59,Kitty Hawk North,52608,52608.0,62889.40205719047,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-03-05 10:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,56360.522858467,60084.04409279382,2029-01-01 00:00:00,2029-06-06 09:00:00,2029-11-08 13:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,47806.052369761164,56360.522858467,2028-01-01 00:00:00,2028-06-14 23:00:00,2029-06-06 09:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,Momentum Wind,35064,46254.71424401158,51494.78191039025,2027-01-01 00:00:00,2028-04-11 07:00:00,2028-11-15 15:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
63,63,CVOW-C,26304,26304.0,47806.052369761164,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-06-14 23:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
64,64,Empire Wind 1,35064,40361.019084683045,46254.71424401158,2027-01-01 00:00:00,2027-08-09 18:00:00,2028-04-11 07:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
65,65,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
66,66,MarWin,26304,39032.67558748411,40361.019084683045,2026-01-01 00:00:00,2027-06-15 09:00:00,2027-08-09 18:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
67,67,Atlantic Shores Offshore Wind South 1,26304,26304.0,39032.67558748411,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-06-15 09:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,16301.154565998113,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-11-10 06:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8763.90475964641,2023-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 04:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3833.3869112472953,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-09 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
