,index,name,Initialized,Started,Finished,Date Initialized,Date Started,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
27,27,Empire Wind 2,105192,128463.39925436277,137451.99563511272,2035-01-01 00:00:00,2037-08-27 16:00:00,2038-09-06 04:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
28,28,Hypothetical NE Floating 2,122736,122736.0,136728.06666091114,2037-01-01 00:00:00,2037-01-01 00:00:00,2038-08-07 01:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
29,29,Hypothetical Gulf of Maine Draft WEA 5,113952,118069.26642800523,131255.14773673512,2036-01-01 00:00:00,2036-06-20 14:00:00,2037-12-22 00:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
30,30,TotalEnergies,96432,122744.84510664824,131151.64513058224,2034-01-01 00:00:00,2037-01-01 09:00:00,2037-12-17 16:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
31,31,Ocean Wind 1,96432,120332.4874726281,128463.39925436277,2034-01-01 00:00:00,2036-09-22 21:00:00,2037-08-27 16:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
32,32,Hypothetical Central Atlantic WEA 4,96432,117521.18335112606,126934.97086094265,2034-01-01 00:00:00,2036-05-28 18:00:00,2037-06-24 23:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
33,33,Hypothetical Central Atlantic WEA 1,96432,117174.98850688896,122744.84510664824,2034-01-01 00:00:00,2036-05-14 07:00:00,2037-01-01 09:00:00,monopile,40,MD,tradepoint_1,927,False,2035-01-01 00:00:00
34,34,Hypothetical Gulf of Maine Draft WEA 13,105192,109098.38130872988,121821.84458212862,2035-01-01 00:00:00,2035-06-12 19:00:00,2036-11-23 22:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
35,35,Bluepoint Wind,96432,111412.21999284545,120332.4874726281,2034-01-01 00:00:00,2035-09-17 05:00:00,2036-09-22 21:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
36,36,Hypothetical Gulf of Maine Draft WEA 8,105192,105192.0,118069.26642800523,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-06-20 14:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
37,37,Duke Energy/Cinergy,70128,104508.38699390154,117521.18335112606,2031-01-01 00:00:00,2034-12-03 13:00:00,2036-05-28 18:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
38,38,Kitty Hawk South,87672,100282.51987007474,117174.98850688896,2033-01-01 00:00:00,2034-06-10 11:00:00,2036-05-14 07:00:00,monopile,40,NC,portsmouth_2,2465,False,2034-01-01 00:00:00
39,39,Leading Light Wind,70128,92055.15654927718,111412.21999284545,2031-01-01 00:00:00,2033-07-02 16:00:00,2035-09-17 05:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
40,40,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,109098.38130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-06-12 19:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
41,41,Excelsior Wind,78888,94933.15951953779,104508.38699390154,2032-01-01 00:00:00,2033-10-30 14:00:00,2034-12-03 13:00:00,monopile,40,NY,sbmt,1314,False,2033-01-01 00:00:00
42,42,Hypothetical Central Atlantic Draft WEA 7,87672,87672.0,101469.16159365154,2033-01-01 00:00:00,2033-01-01 00:00:00,2034-07-29 22:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
43,43,Skipjack 2,70128,93302.22364208045,100282.51987007474,2031-01-01 00:00:00,2033-08-23 15:00:00,2034-06-10 11:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
44,44,Beacon Wind 2,70128,83179.82847240249,94933.15951953779,2031-01-01 00:00:00,2032-06-27 20:00:00,2033-10-30 14:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
45,45,Bay State Wind b,78888,84424.36731865403,93585.46942950896,2032-01-01 00:00:00,2032-08-18 17:00:00,2033-09-04 10:00:00,gbf,40,MA,new_london_2,1120,False,2033-01-01 00:00:00
46,46,Skipjack 1,70128,92460.71107219045,93302.22364208045,2031-01-01 00:00:00,2033-07-19 13:00:00,2033-08-23 15:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
47,47,Beacon Wind 1,70128,82616.45760090578,92460.71107219045,2031-01-01 00:00:00,2032-06-04 09:00:00,2033-07-19 13:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
48,48,Atlantic Shores Offshore Wind South 2,70128,81746.05437757156,92055.15654927718,2031-01-01 00:00:00,2032-04-29 03:00:00,2033-07-02 16:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
49,49,Bay State Wind a (Revolution Wind 2),78888,78888.0,85886.10211085493,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-10-18 15:00:00,gbf,40,RI,new_london_1,880,False,2033-01-01 00:00:00
50,50,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,70736.93365932701,84424.36731865403,2030-01-01 00:00:00,2031-01-26 09:00:00,2032-08-18 17:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
51,51,Community Offshore Wind 1,61368,73947.86937372616,83179.82847240249,2030-01-01 00:00:00,2031-06-09 04:00:00,2032-06-27 20:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
52,52,Atlantic Shores Offshore Wind North,70128,74179.48674885776,82616.45760090578,2031-01-01 00:00:00,2031-06-18 20:00:00,2032-06-04 09:00:00,monopile,40,NJ,njwp_1,1182,False,2032-01-01 00:00:00
53,53,SouthCoast Residual,52608,70903.75562780788,81746.05437757156,2029-01-01 00:00:00,2031-02-02 08:00:00,2032-04-29 03:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
54,54,Attentive Energy Two,61368,62889.40205719047,74179.48674885776,2030-01-01 00:00:00,2030-03-05 10:00:00,2031-06-18 20:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
55,55,Attentive Energy One,61368,61368.0,73947.86937372616,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-06-09 04:00:00,monopile,40,NY,arthur_kill,1404,False,2031-01-01 00:00:00
56,56,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,65364.62936579404,70903.75562780788,2029-01-01 00:00:00,2030-06-16 13:00:00,2031-02-02 08:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
57,57,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
58,58,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,55315.11664488997,65364.62936579404,2029-01-01 00:00:00,2029-04-23 20:00:00,2030-06-16 13:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
59,59,Kitty Hawk North,52608,52608.0,62889.40205719047,2029-01-01 00:00:00,2029-01-01 00:00:00,2030-03-05 10:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,58907.54416917973,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-09-20 12:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,55315.11664488997,2028-01-01 00:00:00,2028-01-01 00:00:00,2029-04-23 20:00:00,monopile,40,NY,new_london_1,924,False,2029-01-01 00:00:00
62,62,CVOW-C,26304,26304.0,47806.052369761164,2026-01-01 00:00:00,2026-01-01 00:00:00,2028-06-14 23:00:00,monopile,40,VA,portsmouth_1,2587,False,2027-01-01 00:00:00
63,63,Maine Research Array,43824,43824.0,46239.692152350064,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
64,64,Momentum Wind,35064,39032.67558748411,44486.5957967872,2027-01-01 00:00:00,2027-06-15 09:00:00,2028-01-28 15:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
65,65,Empire Wind 1,35064,35064.0,42240.7733504778,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-10-27 01:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,39032.67558748411,2026-01-01 00:00:00,2026-01-01 00:00:00,2027-06-15 09:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30717.87818456735,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-07-03 22:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,16301.154565998113,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-11-10 06:00:00,monopile,40,RI/CT,new_london_1,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,8763.90475964641,2023-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 04:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3833.3869112472953,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-06-09 18:00:00,monopile,40,NY,new_london_1,132,False,2024-01-01 00:00:00
